Ticker,Avg Return,Expected Return,Beta,20-Year Risk adj,Market Cap,Sector
UTI,0.03612662519563581,0.115281,1.233,4.422899950707526,807022528,Consumer Defensive
UTL,0.06882216152182563,0.07919999999999999,0.6,1.9677927753221274,832354368,Utilities
UTMD,0.03332730315473076,0.052695,0.135,-4.584006839535621,235875536,Healthcare
UTSI,-0.13194223188959087,0.068712,0.416,0.8794865038833292,25947818,Technology
UUU,-0.09621166780912149,0.094305,0.865,3.066363425753962,3885655,Industrials
UUUU,-0.015752429075593044,0.1362,1.6,5.902490672541509,1014096128,Energy
UVE,0.060892132807193855,0.09401999999999999,0.86,3.0475531399950917,537507584,Financial Services
UVSP,0.03264688852791875,0.095502,0.886,3.1449843584467327,649831744,Financial Services
UVV,0.029932202081532244,0.090543,0.799,2.8145184417736964,1170431104,Consumer Defensive
V,0.18410921235581035,0.10011899999999999,0.967,3.4440090560365704,545469792256,Financial Services
VABK,0.061032819253381554,0.079542,0.606,1.9964854039652282,172674768,Financial Services
VAC,0.04815163718235116,0.14873999999999998,1.82,6.923017185458268,2929856256,Consumer Cyclical
VALE,0.024025910605791623,0.09863699999999999,0.941,3.348580497357461,48149704704,Basic Materials
VALU,0.13209388091713414,0.092994,0.842,2.979510009811628,404991392,Financial Services
VATE,-0.15888025271892203,0.16806299999999996,2.159,8.772925872834545,88634208,Industrials
VBF,0.02521356791609386,0.070935,0.455,1.1564041166174825,183493680,Financial Services
VBFC,0.07430755525920008,0.084558,0.694,2.3902632213781803,66628344,Financial Services
VBIV,-0.4606435525162652,0.15837299999999999,1.989,7.798064710099417,18643494,Healthcare
VC,0.06755896687496121,0.133065,1.545,5.665274035224799,2912821248,Consumer Cyclical
VCEL,0.2753718375036909,0.144579,1.747,6.570691569349056,2279905792,Healthcare
VCV,0.01920546273247381,0.082506,0.658,2.234621847500508,496624480,Financial Services
VCYT,0.027470153320044988,0.141843,1.699,6.346698157991497,1681093632,Healthcare
VECO,0.030248494274590865,0.113229,1.197,4.288100469805015,2648378880,Technology
VEEV,0.22276285925376893,0.09065699999999999,0.801,2.8222802012337302,29929867264,Healthcare
VEON,-0.18900270105947659,0.139506,1.658,6.159924406578414,1906585088,Communication Services
VERU,-0.17609014131280276,0.023511,-0.377,4.827729622167053,117107200,Healthcare
VET,-0.1292629658626221,0.19878599999999996,2.698,12.660340437899315,1796983936,Energy
VFC,-0.11839117518724407,0.133179,1.547,5.673787865457992,5368628224,Consumer Cyclical
VFL,0.019055546520597932,0.07811699999999999,0.581,1.875004999905459,128615728,Financial Services
VGM,0.01708149228636424,0.075723,0.539,1.6579632001361946,558589632,Financial Services
VGR,0.08715419158209281,0.10251299999999999,1.009,3.5975570836184354,1643454336,Consumer Defensive
VGZ,-0.012998731092221494,0.144009,1.737,6.523538477757774,56615612,Basic Materials
VHC,-0.32332322885327947,0.09892199999999998,0.946,3.366963366175101,25186756,Technology
VHI,-0.10050158624480476,0.12650999999999998,1.43,5.1888781730847535,482884672,Basic Materials
VIAV,0.0017261001136805731,0.09892199999999998,0.946,3.366963366175101,1518018432,Technology
VICR,0.15213580397836068,0.129987,1.491,5.438445807985957,1498108928,Technology
VIPS,-0.030410590584444508,0.066603,0.379,0.5792476766984768,7132204544,Consumer Cyclical
VIRC,0.1880222650800234,0.083475,0.675,2.308936489453976,223989024,Consumer Cyclical
VIRX,-0.5408298954749611,0.067059,0.387,0.6478303106655141,22699448,Healthcare
VISL,-0.7425181785891857,0.1191,1.3,4.67748242853163,10431260,Technology
VIV,-0.030959432922778918,0.052067999999999996,0.124,-5.257442235884417,13834046464,Communication Services
VIVK,-0.17098257924666915,0.07794599999999999,0.578,1.8600710149959074,63733688,Energy
VKI,0.018933449246653078,0.07635,0.55,1.7165632186022202,393881216,Financial Services
VKQ,0.01827282707272726,0.07589399999999999,0.542,1.6740787629856873,553355008,Financial Services
VLGEA,0.04086154818454135,0.060162,0.266,-0.7321855805096229,384059936,Consumer Defensive
VLO,0.1427508355890057,0.128163,1.459,5.306682967568551,50749095936,Energy
VLRS,-0.028740053631061357,0.152445,1.885,7.249333840579103,766527552,Industrials
VLT,0.010429958179448473,0.08974499999999999,0.785,2.7599139715435506,68554320,Financial Services
VLY,-0.008606278638077614,0.10883999999999999,1.12,4.003348611012081,3396250624,Financial Services
VMC,0.15361572442198845,0.09293699999999999,0.841,2.9757139191472866,32766754816,Basic Materials
VMI,0.06483436478824456,0.10462199999999999,1.046,3.7325881594672192,5542594048,Industrials
VMO,0.019315218186735983,0.077433,0.569,1.8147757842314876,681825472,Financial Services
VNCE,-0.4271748002050131,0.150222,1.846,7.052073917553042,17433806,Consumer Cyclical
VNDA,-0.09514414705631435,0.08546999999999999,0.71,2.457469755013469,338132128,Healthcare
VNET,-0.233518896522255,0.026076,-0.332,5.23599208488881,547478848,Technology
VNO,-0.07570793466705061,0.134718,1.574,5.789544023376804,5316636160,Real Estate
VNRX,-0.08416217476665544,0.11168999999999998,1.17,4.187762475345832,52327760,Healthcare
VOC,-0.03270219149352527,0.097953,0.929,3.3043897138396146,81260000,Energy
VOD,-0.0840462505697972,0.07275899999999999,0.487,1.3603599002839493,23889655808,Communication Services
VOXX,-0.09174270630512027,0.115509,1.237,4.437956883619208,76661840,Technology
VOYA,0.07336453897452233,0.10599,1.07,3.820226699894797,7181995520,Financial Services
VPG,0.06636457371108939,0.11687699999999998,1.261,4.52866026602452,401418240,Technology
VPV,0.017988160293188393,0.073272,0.496,1.4145948487215771,257358608,Financial Services
VRA,-0.12036465642822769,0.15575099999999997,1.943,7.551165046245077,180170464,Consumer Cyclical
VRDN,-0.3895190399348747,0.10559099999999999,1.063,3.794654604517439,815651520,Healthcare
VRE,-0.03886843408064944,0.116079,1.247,4.4756732920819955,1509465472,Real Estate
VRME,-0.3915109031422105,0.075324,0.532,1.6199552161027475,14145474,Industrials
VRN,-0.15555393410023477,0.20442899999999997,2.797,13.534965469376257,4895000576,Energy
VRNS,0.18357024739838468,0.089859,0.787,2.76774467952175,5124677632,Technology
VRNT,0.02692093772547066,0.111519,1.167,4.176649759966166,2017437056,Technology
VRSK,0.16550865913254986,0.09259499999999998,0.835,2.952899930883282,38643527680,Industrials
VRSN,0.1330902153487985,0.09692699999999999,0.911,3.237884406568558,17751707648,Technology
VRTS,0.018686651591257375,0.127365,1.445,5.24962599478183,1574049792,Financial Services
VRTX,0.1758339851257198,0.06854099999999999,0.413,0.856649046757227,121932619776,Healthcare
VS,-0.36961091824980785,0.158088,1.984,7.770896325600831,3433247,Technology
VSAT,-0.13724441583884772,0.12234899999999999,1.357,4.898578480592,1624865536,Technology
VSEC,0.11037600305595419,0.13659899999999997,1.607,5.933153575691489,1604640640,Industrials
VSH,0.05332963310876537,0.110037,1.141,4.080608315541761,3031565056,Technology
VSTM,-0.30521795797242457,0.060105,0.265,-0.7479955131626549,73444240,Healthcare
VTGN,-0.3761912475113406,0.084159,0.687,2.360501389677417,94047696,Healthcare
VTLE,-0.2285190281691708,0.228597,3.221,18.004099347309527,1624753408,Energy
VTN,0.013491767851351977,0.078573,0.589,1.9144429412535655,218930464,Financial Services
VTNR,-0.20154531120382702,0.130158,1.494,5.4508972124589725,94449448,Energy
VTOL,-0.0516679173725767,0.11972699999999999,1.311,4.719803298514838,951449408,Energy
VTR,-0.0003682673137715975,0.12200699999999999,1.351,4.875088409835713,20566568960,Real Estate
VTRS,-0.14671225945004218,0.100404,0.972,3.462320235525567,12478326784,Healthcare
VTSI,0.23098232868164326,0.078459,0.587,1.904635147856042,84322624,Industrials
VUZI,-0.044844480190335934,0.149538,1.834,6.992269612332155,94500112,Technology
VVI,0.04463410478464991,0.160995,2.035,8.05190792722468,712442944,Industrials
VVR,0.033267373758605334,0.07122,0.46,1.1895132860697437,659865280,Financial Services
VXRT,-0.3257938714577513,0.08227799999999999,0.654,2.216906272946431,118165048,Healthcare
VYX,-0.04695507447280389,0.14252700000000001,1.711,6.402147027339856,1788035072,Technology
VZ,0.01608839228344272,0.06808499999999999,0.405,0.7945367402617624,171821580288,Communication Services
WAB,0.07324457864448375,0.120525,1.325,4.773899558472337,27999354880,Industrials
WABC,0.013219293130381837,0.076806,0.558,1.7583618896620796,1258686976,Financial Services
WAFD,0.03968069556899878,0.093108,0.844,2.9870969601641835,2242163712,Financial Services
WAL,0.10393479479580137,0.128049,1.457,5.298510420312871,6707961856,Financial Services
WASH,-0.00441180712905076,0.091968,0.824,2.91090003976628,452112160,Financial Services
WAT,0.10558750628189117,0.10011899999999999,0.967,3.4440090560365704,16993314816,Healthcare
WATT,-0.4270501301472799,0.19622099999999998,2.653,12.28124684593805,7327219,Technology
WAVD,-0.0024174364811841986,0.21873599999999999,3.048,16.02726406102644,4519589,Technology
WB,-0.09020836315960434,0.059364,0.252,-0.9636730076980873,1902547584,Communication Services
WBA,-0.1479959175660155,0.088776,0.768,2.6929200730494602,10516471808,Healthcare
WBD,-0.1514732046373395,0.132324,1.532,5.610134336369565,18009778176,Communication Services
WBS,0.05349240112206344,0.11927099999999999,1.303,4.689008798083212,7109851136,Financial Services
WCC,0.060847809852273116,0.16242,2.06,8.192876089830154,8046009344,Industrials
WCN,0.1957974831485645,0.08450099999999999,0.693,2.386025360922123,45354582016,Industrials
WD,0.21987645119186494,0.13226699999999997,1.531,5.605907087518168,3245704448,Financial Services
WDAY,0.09972567670037802,0.12046799999999999,1.324,4.770026688936402,59278405632,Technology
WDC,0.0037336767848459296,0.126909,1.437,5.217178266965041,25018345472,Technology
WDFC,0.1283273574846986,0.040952999999999996,-0.071,16.6208849676841,2996750848,Basic Materials
WDS,-0.06968599404198694,0.088377,0.761,2.6650963278353723,36059856896,Energy
WEA,0.017660772524123125,0.084786,0.698,2.4071695546506473,124707456,Financial Services
WEC,0.08347934245216737,0.068655,0.415,0.8719008778360169,24776314880,Utilities
WELL,0.08835130583265172,0.11089199999999999,1.156,4.1359598430708795,61794619392,Real Estate
WEN,0.08573552567857945,0.08866199999999999,0.766,2.6849851737127546,3474952960,Consumer Cyclical
WERN,0.05144081867489869,0.09230999999999999,0.83,2.933837773063452,2266373632,Industrials
WES,0.007495289360690993,0.20420099999999997,2.793,13.498508239963149,15025590272,Energy
WEX,0.05422483058276861,0.134091,1.563,5.7421984192624995,7308703744,Technology
WEYS,0.03437529506733039,0.08638199999999999,0.726,2.5236193257619064,287371680,Consumer Cyclical
WF,0.013463067600547385,0.08427299999999999,0.689,2.3690280021975645,7856062464,Financial Services
WFC,0.03202169755226336,0.111747,1.171,4.19146823303891,200184496128,Financial Services
WFCF,-0.11558772641617299,0.073956,0.508,1.4850133342989114,63326568,Technology
WFG,0.05650444312088321,0.160824,2.032,8.03513589749123,6308625408,Basic Materials
WGO,0.09908159582903697,0.14332499999999998,1.725,6.4672967533964805,1548223872,Consumer Cyclical
WHF,0.0705667294532959,0.11995499999999999,1.315,4.735232350507492,281241504,Financial Services
WHG,-0.11045758092853941,0.114882,1.226,4.396589974177292,112224304,Financial Services
WHLM,-0.013194866420841111,0.083931,0.683,2.3433911870819655,27095116,Industrials
WHLR,-0.6284475646356152,0.12633899999999998,1.427,5.17677547482127,7510736,Real Estate
WHR,-0.010806718000180404,0.12879,1.47,5.351762186787438,5511649280,Consumer Cyclical
WIA,-0.005039833122325477,0.08016899999999999,0.617,2.048382323702263,186928240,Financial Services
WILC,0.030414917852987777,0.095502,0.886,3.1449843584467327,126885824,Consumer Defensive
WINA,0.18738855143199395,0.090144,0.792,2.7872769277704172,1219903488,Consumer Cyclical
WINT,-0.7243775650918074,0.08034,0.62,2.062383581924703,1947380,Healthcare
WIRE,0.19548352988945306,0.115053,1.229,4.407859563235407,4577238528,Industrials
WIT,0.013246958800139597,0.084843,0.699,2.411384993708654,31802937344,Technology
WIW,-0.0034904461574782886,0.081594,0.642,2.1631993357556976,522512224,Financial Services
WIX,0.2302738846943948,0.127992,1.456,5.29442685724535,8834408448,Technology
WKC,-0.05820835866236396,0.119784,1.312,4.723658557848247,1548805632,Energy
WKHS,-0.24284420053778777,0.21360600000000002,2.958,15.085496691527501,30206016,Consumer Cyclical
WKSP,-0.41180819276027714,0.08735099999999998,0.743,2.5928532293678925,21141422,Consumer Cyclical
WLDN,0.14055659606941062,0.12719399999999997,1.442,5.2374449092604305,391714784,Industrials
WLFC,0.10567507546605803,0.10655999999999999,1.08,3.8567795175031434,446536352,Industrials
WLK,0.06830487529258256,0.116934,1.262,4.532453509014298,18771220480,Basic Materials
WLY,-0.03915800959576288,0.094191,0.863,3.0588437808579623,2186748672,Communication Services
WLYB,-0.0370843187411537,0.094191,0.863,3.0588437808579623,2189901056,Communication Services
WM,0.1895601664353337,0.08752199999999999,0.746,2.6049666071335627,85298323456,Industrials
WMB,0.01539684735049951,0.10638899999999998,1.077,3.845810760831349,51479998464,Energy
WMK,0.055539541119467906,0.069909,0.437,1.0329374663020352,1685184768,Consumer Defensive
WMPN,-0.03391389237032716,0.07167599999999999,0.468,1.2414901612576728,107754552,Financial Services
WMT,0.16340180075902633,0.074469,0.517,1.5364963210183697,545995456512,Consumer Defensive
WNC,0.051839780245865885,0.13585799999999998,1.594,5.8762947388705316,966184960,Industrials
WNEB,0.010601080890711101,0.083532,0.676,2.3132607828857727,147500912,Financial Services
WNS,0.10613232261102645,0.10923899999999999,1.127,4.029074066835401,2355613184,Technology
WOLF,-0.06959675540055432,0.13608599999999998,1.598,5.8937498505973,2923611648,Technology
WOR,0.09017661966190604,0.11801699999999998,1.281,4.604747699704569,2356880896,Industrials
WPC,0.03370909887470663,0.097611,0.923,3.2822525132780784,12177610752,Real Estate
WPM,0.08934239487151796,0.081822,0.646,2.1811972310313887,24084813824,Basic Materials
WPP,-0.04867113285551938,0.10883999999999999,1.12,4.003348611012081,10203991040,Communication Services
WPRT,-0.2907107298736141,0.22745699999999996,3.201,17.763727807126667,96040888,Consumer Cyclical
WRB,0.17565615769309928,0.080625,0.625,2.0855791906411696,20294449152,Financial Services
WRLD,0.046471769150465914,0.12753599999999998,1.448,5.26182300638902,707174464,Financial Services
WRN,0.0365668020670713,0.16452899999999998,2.097,8.405516886327433,227603600,Basic Materials
WSBC,0.010014421146375296,0.09453299999999999,0.869,3.081385265746021,1608585984,Financial Services
WSBF,0.04467959265877952,0.081708,0.644,2.172210466730526,246135552,Financial Services
WSFS,0.0741039838998141,0.10245599999999999,1.008,3.593906346452099,2765512192,Financial Services
WSM,0.17260407359029162,0.14452199999999998,1.746,6.56596451644674,18475716608,Consumer Cyclical
WSO,0.19300961573344466,0.09453299999999999,0.869,3.081385265746021,18487547904,Industrials
WSR,0.049200810552817,0.115908,1.244,4.46434710425765,656902208,Real Estate
WST,0.23504069555225215,0.10245599999999999,1.008,3.593906346452099,24067008512,Healthcare
WT,-0.017403265818118352,0.12850499999999998,1.465,5.331244195586904,1502988160,Financial Services
WTBA,0.0367988613398309,0.099492,0.956,3.4036821646837137,293068032,Financial Services
WTFC,0.08711844073050701,0.112602,1.186,4.247149217716448,5909819392,Financial Services
WTI,-0.18098326109571916,0.127365,1.445,5.24962599478183,309868224,Energy
WTM,0.11500038070669483,0.070365,0.445,1.0886670098832676,4536287744,Financial Services
WTRG,0.05849953267331487,0.09236699999999999,0.831,2.9376539673820483,10227061760,Utilities
WTS,0.1251238106146726,0.098409,0.937,3.3338619430564833,6135203328,Industrials
WTW,0.08629613566818795,0.087864,0.752,2.6291043122818802,26993371136,Financial Services
WU,-0.005729262513329725,0.09453299999999999,0.869,3.081385265746021,4084404224,Financial Services
WULF,-0.15495955389904292,0.265248,3.864,27.724298642726385,1472842880,Financial Services
WVVI,-0.026455898949699463,0.08740799999999999,0.744,2.5968943744898025,20503510,Consumer Defensive
WW,-0.24933056472974569,0.142926,1.718,6.434659630739147,95045648,Consumer Cyclical
WWD,0.1421997740419252,0.12291899999999999,1.367,4.937848049137855,10800471040,Industrials
WWR,-0.5550662774240966,0.138081,1.633,6.048011915213424,27438274,Basic Materials
WWW,-0.058554397868091135,0.14452199999999998,1.746,6.56596451644674,1060652544,Consumer Cyclical
WY,0.01883509802693073,0.12742199999999998,1.446,5.253689891680637,20572860416,Real Estate
WYNN,-0.06488120926344365,0.150735,1.855,7.097199755412141,9990008832,Consumer Cyclical
WYY,-0.13708021175782914,0.133008,1.544,5.661020217193194,33894808,Technology
X,0.043674390721578416,0.158829,1.997,7.841704899038586,8274479616,Basic Materials
XEL,0.0786991135563091,0.06723,0.39,0.6729911501115869,29921157120,Utilities
